category,item,variety,price,unit,month,year
vegetable,celeriac,celeriac,0.68,kg,11,2021
vegetable,chinese_leaf,chinese_leaf,0.94,kg,11,2021
vegetable,coriander,coriander,1.84,kg,11,2021
vegetable,cucumbers,cucumbers,0.83,kg,11,2021
vegetable,leeks,trimmed,1.2,kg,11,2021
vegetable,lettuce,butterhead_indoor,0.43,head,11,2021
vegetable,lettuce,cos,0.59,head,11,2021
vegetable,lettuce,little_gem,0.79,twin,11,2021
vegetable,onion,bulb_brown,0.42,kg,11,2021
vegetable,onion,bulb_red,0.55,kg,11,2021
vegetable,swede,swede,0.24,kg,11,2021
vegetable,turnip,turnip,1.48,kg,11,2021
vegetable,parsnips,all_varieties,1.08,kg,11,2021
vegetable,rhubarb,outdoor,1.54,kg,11,2021
vegetable,spinach_leaf,loose_bunches,1.19,kg,11,2021
vegetable,tomatoes,round,0.64,kg,11,2021
vegetable,tomatoes,vine,1,kg,11,2021
vegetable,tomatoes,cherry,3.06,kg,11,2021
fruit,apples,bramleys_seedling,1.56,kg,11,2021
fruit,apples,coxs_orange_group,1.09,kg,11,2021
fruit,apples,egremont_russet,1.18,kg,11,2021
fruit,apples,braeburn,1.2,kg,11,2021
fruit,apples,gala,1,kg,11,2021
fruit,apples,other_early_season,0.95,kg,11,2021
fruit,blackberries,blackberries,12,kg,11,2021
fruit,pears,conference,1.03,kg,11,2021
fruit,pears,doyenne_du_comice,1.04,kg,11,2021
fruit,raspberries,raspberries,3.84,kg,11,2021
fruit,strawberries,strawberries,1.86,kg,11,2021
vegetable,beetroot,beetroot,0.49,kg,11,2021
vegetable,brussels_sprouts,brussels_sprouts,0.99,kg,11,2021
vegetable,pak_choi,pak_choi,2.77,kg,11,2021
vegetable,curly_kale,curly_kale,3.15,kg,11,2021
vegetable,cabbage,red,0.55,kg,11,2021
vegetable,cabbage,savoy,0.49,head,11,2021
vegetable,spring_greens,prepacked,0.78,kg,11,2021
vegetable,cabbage,summer_autumn_pointed,0.58,kg,11,2021
vegetable,cabbage,white,0.47,kg,11,2021
vegetable,cabbage,round_green_other,0.47,head,11,2021
vegetable,calabrese,calabrese,1.48,kg,11,2021
vegetable,capsicum,green,1.02,kg,11,2021
vegetable,capsicum,red,1.02,kg,11,2021
vegetable,carrots,topped_washed,0.45,kg,11,2021
vegetable,cauliflower,all,0.67,head,11,2021
vegetable,celery,all_washed,0.71,kg,11,2021
vegetable,celeriac,celeriac,0.69,kg,11,2021
vegetable,chinese_leaf,chinese_leaf,0.95,kg,11,2021
vegetable,coriander,coriander,2.12,kg,11,2021
vegetable,cucumbers,cucumbers,0.63,kg,11,2021
vegetable,leeks,trimmed,1.21,kg,11,2021
vegetable,lettuce,butterhead_indoor,0.42,head,11,2021
vegetable,lettuce,cos,0.59,head,11,2021
vegetable,lettuce,crisp_iceberg_type,0.28,head,11,2021
vegetable,lettuce,little_gem,0.77,twin,11,2021
vegetable,rocket,rocket,5,kg,11,2021
vegetable,mixed_babyleaf_salad,pillow_pack,5,kg,11,2021
vegetable,onion,bulb_brown,0.42,kg,11,2021
vegetable,onion,bulb_red,0.57,kg,11,2021
vegetable,swede,swede,0.24,kg,11,2021
vegetable,turnip,turnip,1.77,kg,11,2021
vegetable,parsnips,all_varieties,1.07,kg,11,2021
vegetable,rhubarb,outdoor,1.54,kg,11,2021
vegetable,spinach_leaf,loose_bunches,1.19,kg,11,2021
vegetable,tomatoes,round,0.64,kg,11,2021
vegetable,tomatoes,cherry,3.06,kg,11,2021
cut_flowers,gladioli,all_varieties,0.31,stem,11,2021
fruit,apples,bramleys_seedling,1.51,kg,10,2021
fruit,apples,coxs_orange_group,1.24,kg,10,2021
fruit,apples,egremont_russet,1.27,kg,10,2021
fruit,apples,braeburn,1.12,kg,10,2021
fruit,apples,gala,1.03,kg,10,2021
fruit,apples,other_early_season,1.02,kg,10,2021
fruit,apples,other_late_season,1.01,kg,10,2021
fruit,pears,conference,1.01,kg,10,2021
fruit,pears,doyenne_du_comice,1.13,kg,10,2021
fruit,raspberries,raspberries,3.73,kg,10,2021
fruit,strawberries,strawberries,2.77,kg,10,2021
vegetable,beetroot,beetroot,0.52,kg,10,2021
vegetable,brussels_sprouts,brussels_sprouts,1,kg,10,2021
vegetable,pak_choi,pak_choi,2.9,kg,10,2021
vegetable,curly_kale,curly_kale,3.24,kg,10,2021
vegetable,cabbage,red,0.54,kg,10,2021
vegetable,cabbage,savoy,0.51,head,10,2021
vegetable,spring_greens,prepacked,0.75,kg,10,2021
vegetable,cabbage,summer_autumn_pointed,0.59,kg,10,2021
vegetable,cabbage,white,0.46,kg,10,2021
vegetable,cabbage,round_green_other,0.48,head,10,2021
vegetable,calabrese,calabrese,1.51,kg,10,2021
vegetable,capsicum,green,1.18,kg,10,2021
vegetable,capsicum,red,1.18,kg,10,2021
vegetable,capsicum,elongated,1.2,kg,10,2021
vegetable,carrots,topped_washed,0.44,kg,10,2021
vegetable,cauliflower,all,0.59,head,10,2021
vegetable,celery,all_washed,0.69,kg,10,2021
vegetable,celeriac,celeriac,0.67,kg,10,2021
vegetable,chinese_leaf,chinese_leaf,0.96,kg,10,2021
vegetable,coriander,coriander,1.74,kg,10,2021
vegetable,cucumbers,cucumbers,0.72,kg,10,2021
vegetable,leeks,trimmed,1.18,kg,10,2021
vegetable,lettuce,butterhead_indoor,0.43,head,10,2021
vegetable,lettuce,cos,0.61,head,10,2021
vegetable,lettuce,little_gem,0.69,twin,10,2021
vegetable,rocket,rocket,5.14,kg,10,2021
vegetable,mixed_babyleaf_salad,pillow_pack,4.85,kg,10,2021
vegetable,onion,bulb_brown,0.45,kg,10,2021
vegetable,onion,bulb_red,0.62,kg,10,2021
vegetable,swede,swede,0.23,kg,10,2021
vegetable,turnip,turnip,1.66,kg,10,2021
vegetable,parsnips,all_varieties,1.07,kg,10,2021
vegetable,rhubarb,outdoor,1.54,kg,10,2021
vegetable,spinach_leaf,loose_bunches,1.23,kg,10,2021
vegetable,sweetcorn,sweetcorn,0.3,head,10,2021
vegetable,tomatoes,round,0.9,kg,10,2021
vegetable,tomatoes,cherry,3.06,kg,10,2021
cut_flowers,gladioli,all_varieties,0.31,stem,10,2021
fruit,apples,bramleys_seedling,1.53,kg,10,2021
fruit,apples,coxs_orange_group,1.26,kg,10,2021
fruit,apples,egremont_russet,1.31,kg,10,2021
fruit,apples,braeburn,1.07,kg,10,2021
fruit,apples,gala,1.11,kg,10,2021
fruit,apples,other_early_season,0.82,kg,10,2021
fruit,currants,red,3.6,kg,10,2021
fruit,blueberries,blueberries,4.57,kg,10,2021
fruit,pears,conference,1.05,kg,10,2021
fruit,pears,doyenne_du_comice,1.05,kg,10,2021
fruit,raspberries,raspberries,8.28,kg,10,2021
fruit,strawberries,strawberries,2.91,kg,10,2021
vegetable,beans,broad,1.43,kg,10,2021
vegetable,beans,dwarf_french_or_kidney,2.09,kg,10,2021
vegetable,beans,runner_climbing,1.83,kg,10,2021
vegetable,beetroot,beetroot,0.51,kg,10,2021
vegetable,brussels_sprouts,brussels_sprouts,1.04,kg,10,2021
vegetable,pak_choi,pak_choi,2.74,kg,10,2021
vegetable,curly_kale,curly_kale,3.22,kg,10,2021
vegetable,cabbage,red,0.54,kg,10,2021
vegetable,cabbage,savoy,0.5,head,10,2021
vegetable,spring_greens,prepacked,0.75,kg,10,2021
vegetable,cabbage,summer_autumn_pointed,0.58,kg,10,2021
vegetable,cabbage,white,0.46,kg,10,2021
vegetable,cabbage,round_green_other,0.45,head,10,2021
vegetable,calabrese,calabrese,1.5,kg,10,2021
vegetable,capsicum,elongated,1.2,kg,10,2021
vegetable,carrots,topped_washed,0.44,kg,10,2021
vegetable,cauliflower,all,0.64,head,10,2021
vegetable,celery,all_washed,0.73,kg,10,2021
vegetable,celeriac,celeriac,0.68,kg,10,2021
vegetable,chinese_leaf,chinese_leaf,0.97,kg,10,2021
vegetable,coriander,coriander,1.61,kg,10,2021
vegetable,courgettes,courgettes,1.48,kg,10,2021
vegetable,cucumbers,cucumbers,0.89,kg,10,2021
vegetable,leeks,trimmed,1.21,kg,10,2021
vegetable,lettuce,butterhead_indoor,0.4,head,10,2021
vegetable,lettuce,cos,0.63,head,10,2021
vegetable,lettuce,crisp_iceberg_type,0.55,head,10,2021
vegetable,lettuce,little_gem,0.67,twin,10,2021
vegetable,rocket,rocket,5.2,kg,10,2021
vegetable,mixed_babyleaf_salad,pillow_pack,4.78,kg,10,2021
vegetable,onion,bulb_brown,0.46,kg,10,2021
vegetable,onion,bulb_red,0.61,kg,10,2021
vegetable,onion,saladspring,0.26,kg,10,2021
vegetable,swede,swede,0.23,kg,10,2021
vegetable,turnip,turnip,1.67,kg,10,2021
vegetable,parsnips,all_varieties,1.07,kg,10,2021
vegetable,rhubarb,outdoor,1.54,kg,10,2021
vegetable,spinach_leaf,loose_bunches,1.26,kg,10,2021
vegetable,sweetcorn,sweetcorn,0.25,head,10,2021
vegetable,tomatoes,round,1.16,kg,10,2021
vegetable,tomatoes,cherry,3.06,kg,10,2021
cut_flowers,gladioli,all_varieties,0.33,stem,10,2021
fruit,apples,bramleys_seedling,1.46,kg,10,2021
fruit,apples,coxs_orange_group,1.28,kg,10,2021
fruit,apples,egremont_russet,1.33,kg,10,2021
fruit,apples,gala,1.12,kg,10,2021
fruit,apples,other_early_season,0.89,kg,10,2021
fruit,apples,other_late_season,0.87,kg,10,2021
fruit,currants,red,4,kg,10,2021
fruit,blueberries,blueberries,9.25,kg,10,2021
fruit,pears,conference,1.06,kg,10,2021
fruit,pears,doyenne_du_comice,1.07,kg,10,2021
fruit,plums,all_other,2.44,kg,10,2021
fruit,raspberries,raspberries,6.84,kg,10,2021
fruit,strawberries,strawberries,2.32,kg,10,2021
vegetable,beans,broad,1.43,kg,10,2021
vegetable,beans,dwarf_french_or_kidney,2.45,kg,10,2021
vegetable,beans,runner_climbing,1.95,kg,10,2021
vegetable,beetroot,beetroot,0.5,kg,10,2021
vegetable,brussels_sprouts,brussels_sprouts,1.04,kg,10,2021
vegetable,pak_choi,pak_choi,2.79,kg,10,2021
vegetable,curly_kale,curly_kale,3.17,kg,10,2021
vegetable,cabbage,red,0.55,kg,10,2021
vegetable,cabbage,savoy,0.51,head,10,2021
vegetable,spring_greens,prepacked,0.77,kg,10,2021
vegetable,cabbage,summer_autumn_pointed,0.58,kg,10,2021
vegetable,cabbage,white,0.48,kg,10,2021
vegetable,cabbage,round_green_other,0.46,head,10,2021
vegetable,calabrese,calabrese,1.28,kg,10,2021
vegetable,capsicum,elongated,1,kg,10,2021
vegetable,carrots,topped_washed,0.44,kg,10,2021
vegetable,cauliflower,all,0.7,head,10,2021
vegetable,celery,all_washed,0.73,kg,10,2021
vegetable,celeriac,celeriac,0.68,kg,10,2021
vegetable,chinese_leaf,chinese_leaf,0.93,kg,10,2021
vegetable,coriander,coriander,1.84,kg,10,2021
vegetable,courgettes,courgettes,1.28,kg,10,2021
vegetable,cucumbers,cucumbers,1.13,kg,10,2021
vegetable,leeks,trimmed,1.2,kg,10,2021
vegetable,lettuce,butterhead_indoor,0.41,head,10,2021
vegetable,lettuce,cos,0.63,head,10,2021
vegetable,lettuce,crisp_iceberg_type,0.54,head,10,2021
vegetable,lettuce,little_gem,0.66,twin,10,2021
vegetable,rocket,rocket,5.07,kg,10,2021
vegetable,mixed_babyleaf_salad,pillow_pack,5.07,kg,10,2021
vegetable,onion,bulb_brown,0.45,kg,10,2021
vegetable,onion,bulb_red,0.63,kg,10,2021
vegetable,onion,saladspring,0.38,kg,10,2021
vegetable,swede,swede,0.24,kg,10,2021
vegetable,turnip,turnip,1.69,kg,10,2021
vegetable,parsnips,all_varieties,1.07,kg,10,2021
vegetable,peas,shelling_all_varieties,2.42,kg,10,2021
vegetable,rhubarb,outdoor,1.54,kg,10,2021
vegetable,spinach_leaf,loose_bunches,1.3,kg,10,2021
vegetable,sweetcorn,sweetcorn,0.24,head,10,2021
vegetable,tomatoes,round,0.98,kg,10,2021
vegetable,tomatoes,vine,1.45,kg,10,2021
vegetable,tomatoes,cherry,3.06,kg,10,2021
cut_flowers,gladioli,all_varieties,0.33,stem,10,2021
fruit,apples,bramleys_seedling,1.58,kg,10,2021
fruit,apples,coxs_orange_group,1.44,kg,10,2021
fruit,apples,egremont_russet,1.52,kg,10,2021
fruit,apples,gala,1.11,kg,10,2021
fruit,apples,other_early_season,0.86,kg,10,2021
fruit,blackberries,blackberries,6.4,kg,10,2021
fruit,blueberries,blueberries,9.84,kg,10,2021
fruit,pears,conference,1.02,kg,10,2021
fruit,pears,doyenne_du_comice,1.2,kg,10,2021
fruit,plums,all_other,2.26,kg,10,2021
fruit,raspberries,raspberries,8.28,kg,10,2021
fruit,strawberries,strawberries,2.16,kg,10,2021
vegetable,beans,broad,1.65,kg,10,2021
vegetable,beans,dwarf_french_or_kidney,2.13,kg,10,2021
vegetable,beans,runner_climbing,2.63,kg,10,2021
vegetable,beetroot,beetroot,0.51,kg,10,2021
vegetable,brussels_sprouts,brussels_sprouts,1.08,kg,10,2021
vegetable,pak_choi,pak_choi,2.74,kg,10,2021
vegetable,curly_kale,curly_kale,3.28,kg,10,2021
vegetable,cabbage,red,0.58,kg,10,2021
vegetable,cabbage,savoy,0.5,head,10,2021
vegetable,spring_greens,prepacked,0.76,kg,10,2021
vegetable,cabbage,summer_autumn_pointed,0.58,kg,10,2021
vegetable,cabbage,white,0.46,kg,10,2021
vegetable,cabbage,round_green_other,0.47,head,10,2021
vegetable,calabrese,calabrese,1.18,kg,10,2021
vegetable,capsicum,red,0.63,kg,10,2021
vegetable,capsicum,elongated,1.5,kg,10,2021
vegetable,carrots,topped_washed,0.44,kg,10,2021
vegetable,cauliflower,all,0.58,head,10,2021
vegetable,celery,all_washed,0.73,kg,10,2021
vegetable,celeriac,celeriac,0.67,kg,10,2021
vegetable,chinese_leaf,chinese_leaf,0.95,kg,10,2021
vegetable,coriander,coriander,1.67,kg,10,2021
vegetable,courgettes,courgettes,1.21,kg,10,2021
vegetable,cucumbers,cucumbers,1.05,kg,10,2021
vegetable,leeks,trimmed,1.18,kg,10,2021
vegetable,lettuce,butterhead_indoor,0.43,head,10,2021
vegetable,lettuce,cos,0.57,head,10,2021
vegetable,lettuce,crisp_iceberg_type,0.52,head,10,2021
vegetable,lettuce,little_gem,0.63,twin,10,2021
vegetable,rocket,rocket,5.04,kg,10,2021
vegetable,mixed_babyleaf_salad,pillow_pack,5.05,kg,10,2021
vegetable,onion,bulb_brown,0.46,kg,10,2021
vegetable,onion,bulb_red,0.64,kg,10,2021
vegetable,onion,saladspring,0.38,kg,10,2021
vegetable,swede,swede,0.24,kg,10,2021
vegetable,turnip,turnip,1.69,kg,10,2021
vegetable,parsnips,all_varieties,1.07,kg,10,2021
vegetable,peas,shelling_all_varieties,2.34,kg,10,2021
vegetable,rhubarb,outdoor,1.58,kg,10,2021
vegetable,spinach_leaf,loose_bunches,1.24,kg,10,2021
vegetable,sweetcorn,sweetcorn,0.24,head,10,2021
vegetable,tomatoes,round,0.93,kg,10,2021
vegetable,tomatoes,vine,1.25,kg,10,2021
vegetable,tomatoes,cherry,3.06,kg,10,2021
cut_flowers,gladioli,all_varieties,0.33,stem,10,2021
fruit,apples,bramleys_seedling,1.29,kg,10,2021
fruit,apples,coxs_orange_group,1.44,kg,10,2021
fruit,apples,egremont_russet,1.44,kg,10,2021
fruit,apples,gala,1.09,kg,10,2021
fruit,apples,other_early_season,0.96,kg,10,2021
fruit,apples,other_mid_season,0.84,kg,10,2021
fruit,blackberries,blackberries,7.07,kg,10,2021
fruit,currants,red,7.2,kg,10,2021
fruit,blueberries,blueberries,9.9,kg,10,2021
fruit,pears,conference,0.98,kg,10,2021
fruit,plums,all_other,2.05,kg,10,2021
fruit,raspberries,raspberries,8.3,kg,10,2021
fruit,strawberries,strawberries,2.35,kg,10,2021
vegetable,beans,broad,1.63,kg,10,2021
vegetable,beans,dwarf_french_or_kidney,2.26,kg,10,2021
vegetable,beans,runner_climbing,2.47,kg,10,2021
vegetable,beetroot,beetroot,0.51,kg,10,2021
vegetable,brussels_sprouts,brussels_sprouts,1.08,kg,10,2021
vegetable,pak_choi,pak_choi,2.69,kg,10,2021
vegetable,curly_kale,curly_kale,3.25,kg,10,2021
vegetable,cabbage,red,0.57,kg,10,2021
vegetable,cabbage,savoy,0.5,head,10,2021
vegetable,spring_greens,prepacked,0.76,kg,10,2021
vegetable,cabbage,summer_autumn_pointed,0.58,kg,10,2021
vegetable,cabbage,white,0.49,kg,10,2021
vegetable,cabbage,round_green_other,0.47,head,10,2021
vegetable,calabrese,calabrese,1.16,kg,10,2021
vegetable,capsicum,red,0.5,kg,10,2021
vegetable,capsicum,elongated,1.45,kg,10,2021
vegetable,carrots,topped_washed,0.45,kg,10,2021
vegetable,cauliflower,all,0.57,head,10,2021
vegetable,celery,all_washed,0.75,kg,10,2021
vegetable,celeriac,celeriac,0.67,kg,10,2021
vegetable,chinese_leaf,chinese_leaf,0.94,kg,10,2021
vegetable,coriander,coriander,1.71,kg,10,2021
vegetable,courgettes,courgettes,1.2,kg,10,2021
vegetable,cucumbers,cucumbers,0.96,kg,10,2021
vegetable,leeks,trimmed,1.24,kg,10,2021
vegetable,lettuce,butterhead_indoor,0.41,head,10,2021
vegetable,lettuce,cos,0.59,head,10,2021
vegetable,lettuce,crisp_iceberg_type,0.52,head,10,2021
vegetable,lettuce,little_gem,0.64,twin,10,2021
vegetable,rocket,rocket,5.14,kg,10,2021
vegetable,mixed_babyleaf_salad,pillow_pack,5.09,kg,10,2021
vegetable,onion,bulb_brown,0.45,kg,10,2021
vegetable,onion,bulb_red,0.63,kg,10,2021
vegetable,onion,saladspring,0.37,kg,10,2021
vegetable,swede,swede,0.23,kg,10,2021
vegetable,turnip,turnip,1.65,kg,10,2021
vegetable,parsnips,all_varieties,1.11,kg,10,2021
vegetable,peas,shelling_all_varieties,2.4,kg,10,2021
vegetable,rhubarb,outdoor,1.43,kg,10,2021
vegetable,spinach_leaf,loose_bunches,1.28,kg,10,2021
vegetable,sweetcorn,sweetcorn,0.26,head,10,2021
vegetable,tomatoes,round,1.08,kg,10,2021
vegetable,tomatoes,cherry,3.06,kg,10,2021
cut_flowers,gladioli,all_varieties,0.33,stem,10,2021
fruit,apples,bramleys_seedling,1.23,kg,9,2021
fruit,apples,coxs_orange_group,1.31,kg,9,2021
fruit,apples,egremont_russet,1.36,kg,9,2021
fruit,apples,braeburn,0.53,kg,9,2021
fruit,apples,gala,0.96,kg,9,2021
fruit,apples,other_early_season,0.95,kg,9,2021
fruit,apples,other_mid_season,0.83,kg,9,2021
fruit,apples,other_late_season,1.17,kg,9,2021
fruit,blackberries,blackberries,6.4,kg,9,2021
fruit,currants,black,6.7,kg,9,2021
fruit,currants,red,8.46,kg,9,2021
fruit,blueberries,blueberries,8.82,kg,9,2021
fruit,pears,conference,1,kg,9,2021
fruit,plums,all_other,2.83,kg,9,2021
fruit,raspberries,raspberries,7.19,kg,9,2021
fruit,strawberries,strawberries,2.23,kg,9,2021
vegetable,beans,broad,1.5,kg,9,2021
vegetable,beans,dwarf_french_or_kidney,2.32,kg,9,2021
vegetable,beans,runner_climbing,2.65,kg,9,2021
vegetable,beetroot,beetroot,0.53,kg,9,2021
vegetable,brussels_sprouts,brussels_sprouts,1.08,kg,9,2021
vegetable,pak_choi,pak_choi,2.65,kg,9,2021
vegetable,curly_kale,curly_kale,3.12,kg,9,2021
vegetable,cabbage,red,0.61,kg,9,2021
vegetable,cabbage,savoy,0.51,head,9,2021
vegetable,spring_greens,prepacked,0.74,kg,9,2021
vegetable,cabbage,summer_autumn_pointed,0.57,kg,9,2021
vegetable,cabbage,white,0.46,kg,9,2021
vegetable,cabbage,round_green_other,0.44,head,9,2021
vegetable,calabrese,calabrese,1.3,kg,9,2021
vegetable,capsicum,red,0.5,kg,9,2021
vegetable,carrots,topped_washed,0.45,kg,9,2021
vegetable,cauliflower,all,0.57,head,9,2021
vegetable,celery,all_washed,0.74,kg,9,2021
vegetable,celeriac,celeriac,0.69,kg,9,2021
vegetable,chinese_leaf,chinese_leaf,0.96,kg,9,2021
vegetable,coriander,coriander,1.64,kg,9,2021
vegetable,courgettes,courgettes,1.1,kg,9,2021
vegetable,cucumbers,cucumbers,0.97,kg,9,2021
vegetable,leeks,trimmed,1.19,kg,9,2021
vegetable,lettuce,butterhead_indoor,0.42,head,9,2021
vegetable,lettuce,cos,0.58,head,9,2021
vegetable,lettuce,crisp_iceberg_type,0.54,head,9,2021
vegetable,lettuce,little_gem,0.64,twin,9,2021
vegetable,rocket,rocket,4.97,kg,9,2021
vegetable,mixed_babyleaf_salad,pillow_pack,5.1,kg,9,2021
vegetable,onion,bulb_brown,0.45,kg,9,2021
vegetable,onion,bulb_red,0.61,kg,9,2021
vegetable,onion,saladspring,0.39,kg,9,2021
vegetable,swede,swede,0.23,kg,9,2021
vegetable,turnip,turnip,1.65,kg,9,2021
vegetable,parsnips,all_varieties,1.13,kg,9,2021
vegetable,peas,shelling_all_varieties,2.51,kg,9,2021
vegetable,rhubarb,outdoor,1.43,kg,9,2021
vegetable,spinach_leaf,loose_bunches,1.45,kg,9,2021
vegetable,sweetcorn,sweetcorn,0.26,head,9,2021
vegetable,tomatoes,round,1.45,kg,9,2021
vegetable,tomatoes,vine,1.91,kg,9,2021
vegetable,tomatoes,cherry,3.4,kg,9,2021
cut_flowers,gladioli,all_varieties,0.21,stem,9,2021
fruit,apples,bramleys_seedling,1.18,kg,9,2021
fruit,apples,coxs_orange_group,1.4,kg,9,2021
fruit,apples,egremont_russet,1.6,kg,9,2021
fruit,apples,gala,1.04,kg,9,2021
fruit,apples,other_early_season,0.97,kg,9,2021
fruit,apples,other_mid_season,0.96,kg,9,2021
fruit,apples,other_late_season,0.92,kg,9,2021
fruit,blackberries,blackberries,7.39,kg,9,2021
fruit,currants,black,6.7,kg,9,2021
fruit,blueberries,blueberries,6.28,kg,9,2021
fruit,pears,conference,1.05,kg,9,2021
fruit,plums,victoria,2.73,kg,9,2021
fruit,plums,all_other,2.89,kg,9,2021
fruit,raspberries,raspberries,8.78,kg,9,2021
fruit,strawberries,strawberries,2.36,kg,9,2021
vegetable,beans,broad,1.52,kg,9,2021
vegetable,beans,dwarf_french_or_kidney,2.06,kg,9,2021
vegetable,beans,runner_climbing,2.66,kg,9,2021
vegetable,beetroot,beetroot,0.53,kg,9,2021
vegetable,brussels_sprouts,brussels_sprouts,1.1,kg,9,2021
vegetable,pak_choi,pak_choi,2.68,kg,9,2021
vegetable,curly_kale,curly_kale,3.1,kg,9,2021
vegetable,cabbage,red,0.59,kg,9,2021
vegetable,cabbage,savoy,0.51,head,9,2021
vegetable,spring_greens,prepacked,0.74,kg,9,2021
vegetable,cabbage,summer_autumn_pointed,0.58,kg,9,2021
vegetable,cabbage,white,0.46,kg,9,2021
vegetable,cabbage,round_green_other,0.45,head,9,2021
vegetable,calabrese,calabrese,1.44,kg,9,2021
vegetable,carrots,topped_washed,0.45,kg,9,2021
vegetable,cauliflower,all,0.8,head,9,2021
vegetable,celery,all_washed,0.74,kg,9,2021
vegetable,celeriac,celeriac,0.69,kg,9,2021
vegetable,chinese_leaf,chinese_leaf,0.92,kg,9,2021
vegetable,coriander,coriander,1.77,kg,9,2021
vegetable,courgettes,courgettes,1.18,kg,9,2021
vegetable,cucumbers,cucumbers,0.95,kg,9,2021
vegetable,leeks,trimmed,1.19,kg,9,2021
vegetable,lettuce,butterhead_indoor,0.44,head,9,2021
vegetable,lettuce,cos,0.64,head,9,2021
vegetable,lettuce,crisp_iceberg_type,0.57,head,9,2021
vegetable,lettuce,little_gem,0.65,twin,9,2021
vegetable,rocket,rocket,5.14,kg,9,2021
vegetable,mixed_babyleaf_salad,pillow_pack,5.05,kg,9,2021
vegetable,onion,bulb_brown,0.48,kg,9,2021
vegetable,onion,bulb_red,0.65,kg,9,2021
vegetable,onion,saladspring,0.39,kg,9,2021
vegetable,swede,swede,0.23,kg,9,2021
vegetable,turnip,turnip,1.59,kg,9,2021
vegetable,parsnips,all_varieties,1.26,kg,9,2021
vegetable,peas,shelling_all_varieties,2.72,kg,9,2021
vegetable,rhubarb,outdoor,1.5,kg,9,2021
vegetable,spinach_leaf,loose_bunches,1.47,kg,9,2021
vegetable,sweetcorn,sweetcorn,0.26,head,9,2021
vegetable,tomatoes,round,1.49,kg,9,2021
vegetable,tomatoes,vine,1.1,kg,9,2021
vegetable,tomatoes,cherry,3.54,kg,9,2021
cut_flowers,gladioli,all_varieties,0.21,stem,9,2021
fruit,apples,bramleys_seedling,1.19,kg,9,2021
fruit,apples,coxs_orange_group,1.42,kg,9,2021
fruit,apples,gala,1.1,kg,9,2021
fruit,apples,other_early_season,1.02,kg,9,2021
fruit,apples,other_late_season,1.17,kg,9,2021
fruit,blackberries,blackberries,8.97,kg,9,2021
fruit,currants,black,6.17,kg,9,2021
fruit,currants,red,5.59,kg,9,2021
fruit,blueberries,blueberries,6.69,kg,9,2021
fruit,cherries,all,3.26,kg,9,2021
fruit,pears,conference,1.03,kg,9,2021
fruit,pears,other,0.88,kg,9,2021
fruit,plums,victoria,2.84,kg,9,2021
fruit,plums,all_other,2.4,kg,9,2021
fruit,raspberries,raspberries,9.71,kg,9,2021
fruit,strawberries,strawberries,3.53,kg,9,2021
vegetable,beans,broad,1.64,kg,9,2021
vegetable,beans,dwarf_french_or_kidney,2.34,kg,9,2021
vegetable,beans,runner_climbing,2.71,kg,9,2021
vegetable,beetroot,beetroot,0.54,kg,9,2021
vegetable,brussels_sprouts,brussels_sprouts,1.52,kg,9,2021
vegetable,pak_choi,pak_choi,2.7,kg,9,2021
vegetable,curly_kale,curly_kale,3.32,kg,9,2021
vegetable,cabbage,red,0.58,kg,9,2021
vegetable,cabbage,savoy,0.5,head,9,2021
vegetable,spring_greens,prepacked,0.75,kg,9,2021
vegetable,cabbage,summer_autumn_pointed,0.63,kg,9,2021
vegetable,cabbage,white,0.47,kg,9,2021
vegetable,cabbage,round_green_other,0.46,head,9,2021
